Published DateTime,Notes,Auction ID,Auction Lot ID,Buy Sell,Volume Required,Qualified IC,Start Time,End Time,Bid Deadline,Default Price,Clearing Price,Best Price,VWA Price,Cleared Volume,Total Bid Volume,IFA1 Volume,BN Volume,NEMO Volume,IFA2 Volume,EL Volume,VKL Volume
2023-09-11T22:45:02,,2023_09_11-23_01,2023_09_11-23_01-4,Buy,300,IFA1/BN/NEMO/IFA2/EL,2023-09-12T08:00:00,2023-09-12T09:00:00,2023-09-11T22:40:00,79,105.45,103.69,104.68,300,3333,,200,85,15,,
2023-09-11T22:45:02,,2023_09_11-23_01,2023_09_11-23_01-5,Buy,200,IFA1/BN/NEMO/IFA2/EL,2023-09-12T09:00:00,2023-09-12T10:00:00,2023-09-11T22:40:00,72,94.63,89.3,91.92,200,2578,,185,,15,,
2023-09-12T14:32:23,,2023_09_12-14_57,2023_09_12-14_57-1,Buy,500,IFA2/EL/NEMO,2023-09-12T18:00:00,2023-09-12T19:00:00,2023-09-12T14:30:00,90,116.31,108.5,113.15,500,5888,,,,180,320,
2023-09-12T14:32:23,,2023_09_12-14_57,2023_09_12-14_57-2,Buy,200,IFA2/EL/NEMO,2023-09-12T19:00:00,2023-09-12T20:00:00,2023-09-12T14:30:00,80,112,106.7,107.9,200,4191,,,25,151,24,
2023-09-12T15:17:50,,2023_09_12-15_44,2023_09_12-15_44-1,Buy,100,IFA2/NEMO,2023-09-12T18:00:00,2023-09-12T19:00:00,2023-09-12T15:15:00,90,114.62,114.62,114.62,100,1874,,,,100,,
2023-09-12T15:17:50,,2023_09_12-15_44,2023_09_12-15_44-2,Buy,200,IFA2/NEMO,2023-09-12T19:00:00,2023-09-12T20:00:00,2023-09-12T15:15:00,80,111.36,108.49,109.9,200,2977,,,50,150,,
2023-09-12T19:15:24,,2023_09_12-19_42,2023_09_12-19_42-1,Sell,500,IFA2/BN/NEMO,2023-09-13T00:00:00,2023-09-13T01:00:00,2023-09-12T19:10:00,100,74.39,107.72,80.25,500,1975,,,178,322,,
2023-09-12T19:15:24,,2023_09_12-19_42,2023_09_12-19_42-2,Sell,500,IFA2/BN/NEMO,2023-09-13T01:00:00,2023-09-13T02:00:00,2023-09-12T19:10:00,100,72.99,119.22,80.84,500,2180,,,100,400,,
2023-09-12T19:15:24,,2023_09_12-19_42,2023_09_12-19_42-3,Sell,500,IFA2/BN/NEMO,2023-09-13T02:00:00,2023-09-13T03:00:00,2023-09-12T19:10:00,100,59,92.67,66.61,500,2227,,,187,313,,
2023-09-12T19:15:24,,2023_09_12-19_42,2023_09_12-19_42-4,Sell,500,IFA2/BN/NEMO,2023-09-13T03:00:00,2023-09-13T04:00:00,2023-09-12T19:10:00,100,68.22,116.56,77.86,500,2223,,,100,400,,
2023-09-12T22:43:32,,2023_09_12-23_10,2023_09_12-23_10-1,Buy,200,IFA2/BN/NEMO/EL,2023-09-13T05:00:00,2023-09-13T06:00:00,2023-09-12T22:40:00,70,108.5,106.72,107.48,200,4436,,200,,,,
2023-09-12T22:43:32,,2023_09_12-23_10,2023_09_12-23_10-2,Buy,650,IFA2/BN/NEMO/EL,2023-09-13T06:00:00,2023-09-13T07:00:00,2023-09-12T22:40:00,70,131.81,129.48,130.62,650,6085,,348,,203,99,
2023-09-12T22:43:32,,2023_09_12-23_10,2023_09_12-23_10-3,Buy,650,IFA2/BN/NEMO/EL,2023-09-13T07:00:00,2023-09-13T08:00:00,2023-09-12T22:40:00,70,116.6,114.22,115.52,650,4705,,517,,84,49,
2023-09-13T13:25:52,,2023_09_13-13_23,2023_09_13-13_23-1,Buy,1950,IFA1/BN/NEMO/IFA2,2023-09-13T17:00:00,2023-09-13T18:00:00,2023-09-13T13:15:00,95,153,129.09,141.1,1950,8777,1056,,109,785,,
2023-09-13T13:25:52,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_09_13-13_23,2023_09_13-13_23-2,Buy,1850,IFA1/BN/NEMO/IFA2/EL,2023-09-13T18:00:00,2023-09-13T19:00:00,2023-09-13T13:15:00,95,148.92,128.02,137.43,1850,18903,1163,265,85,159,178,
2023-09-13T13:25:52,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_09_13-13_23,2023_09_13-13_23-3,Buy,1550,IFA1/BN/NEMO/IFA2/EL,2023-09-13T19:00:00,2023-09-13T20:00:00,2023-09-13T13:15:00,83,132.47,113.52,126.95,1550,19906,993,457,100,0,0,
2023-09-13T13:25:52,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_09_13-13_23,2023_09_13-13_23-4,Buy,350,IFA1/BN/NEMO/IFA2/EL,2023-09-13T20:00:00,2023-09-13T21:00:00,2023-09-13T13:15:00,72,111.79,102,110.47,350,15046,,350,0,,,
2023-09-13T13:25:52,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_09_13-13_23,2023_09_13-13_23-5,Buy,300,NEMO/IFA2/EL,2023-09-13T18:00:00,2023-09-13T19:00:00,2023-09-13T13:15:00,95,131.89,128.88,129.85,300,12821,,,0,200,100,
2023-09-13T13:25:52,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_09_13-13_23,2023_09_13-13_23-6,Buy,1100,NEMO/IFA2/EL,2023-09-13T19:00:00,2023-09-13T20:00:00,2023-09-13T13:15:00,83,128.02,119,123.77,1100,14120,,,0,746,354,
2023-09-13T13:25:52,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_09_13-13_23,2023_09_13-13_23-7,Buy,1000,NEMO/IFA2/EL,2023-09-13T20:00:00,2023-09-13T21:00:00,2023-09-13T13:15:00,72,114.9,102,110.35,1000,11192,,,1000,,,
2023-09-13T13:25:52,,2023_09_13-13_23,2023_09_13-13_23-8,Buy,500,NEMO/IFA2/EL,2023-09-13T21:00:00,2023-09-13T22:00:00,2023-09-13T13:15:00,66,97.12,94,95.76,500,7413,,,,200,300,
2023-09-13T13:25:52,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_09_13-13_23,2023_09_13-13_23-9,Buy,700,BN/NEMO/IFA2/EL,2023-09-13T18:00:00,2023-09-13T19:00:00,2023-09-13T13:15:00,95,136.46,132.61,134.65,700,14561,,0,0,485,215,
2023-09-13T13:25:52,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_09_13-13_23,2023_09_13-13_23-10,Buy,600,BN/NEMO/IFA2/EL,2023-09-13T19:00:00,2023-09-13T20:00:00,2023-09-13T13:15:00,83,128.96,125.99,128.25,600,15699,,105,88,377,30,
2023-09-13T21:40:06,,2023_09_13-21_54,2023_09_13-21_54-1,Buy,800,IFA1/IFA2/EL/NEMO,2023-09-14T05:00:00,2023-09-14T06:00:00,2023-09-13T21:35:00,80,119.81,117,118.32,800,6985,,,,388,412,
2023-09-13T21:40:06,,2023_09_13-21_54,2023_09_13-21_54-2,Buy,500,IFA1/IFA2/EL/NEMO,2023-09-14T06:00:00,2023-09-14T07:00:00,2023-09-13T21:35:00,90,119,115.65,118.16,500,8527,70,,50,130,250,
2023-09-13T21:40:06,,2023_09_13-21_54,2023_09_13-21_54-3,Buy,300,IFA1/IFA2/EL/NEMO/BN,2023-09-14T06:00:00,2023-09-14T07:00:00,2023-09-13T21:35:00,90,119.83,119,119.37,300,9980,125,,10,94,71,
2023-09-14T01:31:16,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_09_14-01_43,2023_09_14-01_43-1,Buy,800,IFA1/IFA2/BN/NEMO,2023-09-14T03:00:00,2023-09-14T04:00:00,2023-09-14T01:20:00,55,84.7,69.7,75.43,800,5040,450,63,237,50,,
2023-09-14T01:31:16,,2023_09_14-01_43,2023_09_14-01_43-2,Buy,800,IFA1/IFA2/BN/NEMO,2023-09-14T04:00:00,2023-09-14T05:00:00,2023-09-14T01:20:00,65,86.74,81.7,84.11,800,6341,452,,,348,,
2023-09-14T01:31:16,,2023_09_14-01_43,2023_09_14-01_43-3,Buy,800,IFA1/IFA2/BN/NEMO,2023-09-14T05:00:00,2023-09-14T06:00:00,2023-09-14T01:20:00,80,110.76,107.2,108.69,800,6473,718,,,82,,
2023-09-14T03:37:49,,2023_09_14-03_59,2023_09_14-03_59-1,Buy,1000,IFA1/IFA2/BN/NEMO,2023-09-14T06:00:00,2023-09-14T07:00:00,2023-09-14T03:35:00,90,112.13,106.14,109.31,1000,5658,950,,50,,,
2023-09-14T03:37:49,,2023_09_14-03_59,2023_09_14-03_59-2,Buy,800,IFA1/IFA2/BN/NEMO,2023-09-14T07:00:00,2023-09-14T08:00:00,2023-09-14T03:35:00,90,105.39,94.43,100.82,800,5222,300,500,,,,
2023-09-14T03:37:49,,2023_09_14-03_59,2023_09_14-03_59-3,Buy,200,IFA1/IFA2/BN/NEMO,2023-09-14T08:00:00,2023-09-14T09:00:00,2023-09-14T03:35:00,80,84.94,84.94,84.94,200,3258,200,,,,,
2023-09-14T13:15:06,,2023_09_14-13_22,2023_09_14-13_22-1,Buy,1900,BN/NEMO/IFA1/IFA2,2023-09-14T15:00:00,2023-09-14T16:00:00,2023-09-14T13:00:00,70,104,94.77,100.35,1900,4674,642,442,149,667,,
2023-09-14T13:15:06,,2023_09_14-13_22,2023_09_14-13_22-2,Buy,2300,BN/NEMO/IFA1/IFA2,2023-09-14T16:00:00,2023-09-14T17:00:00,2023-09-14T13:00:00,90,144.17,119.87,135.08,2300,9604,645,220,897,538,,
2023-09-14T13:15:06,,2023_09_14-13_22,2023_09_14-13_22-3,Buy,2200,BN/NEMO/IFA1/IFA2,2023-09-14T17:00:00,2023-09-14T18:00:00,2023-09-14T13:00:00,100,189.5,151.32,175.49,2200,9996,543,200,862,595,,
2023-09-14T13:15:06,,2023_09_14-13_22,2023_09_14-13_22-4,Buy,2200,BN/NEMO/IFA1/EL/IFA2,2023-09-14T18:00:00,2023-09-14T19:00:00,2023-09-14T13:00:00,100,162.32,139.31,156.75,2200,14961,900,120,200,568,412,
2023-09-14T13:15:06,,2023_09_14-13_22,2023_09_14-13_22-5,Buy,2000,BN/NEMO/IFA1/EL/IFA2,2023-09-14T19:00:00,2023-09-14T20:00:00,2023-09-14T13:00:00,90,128.25,120,125.93,2000,15106,588,387,516,178,331,
2023-09-14T13:15:06,,2023_09_14-13_22,2023_09_14-13_22-6,Buy,1800,BN/NEMO/IFA1/EL/IFA2,2023-09-14T20:00:00,2023-09-14T21:00:00,2023-09-14T13:00:00,80,115.7,107.98,112.83,1800,15269,354,270,413,270,493,
2023-09-14T19:42:36,,2023_09_14-20_04,2023_09_14-20_04-1,Buy,800,IFA1/BN/NEMO/IFA2/EL,2023-09-15T05:00:00,2023-09-15T06:00:00,2023-09-14T19:40:00,80,122.46,110.5,117.34,800,5187,222,,,378,200,
2023-09-14T19:42:36,,2023_09_14-20_04,2023_09_14-20_04-2,Buy,1000,IFA1/BN/NEMO/IFA2/EL,2023-09-15T06:00:00,2023-09-15T07:00:00,2023-09-14T19:40:00,90,116.01,108.7,113.51,1000,7710,285,346,,320,49,
2023-09-15T13:08:42,,2023_09_15-13_27,2023_09_15-13_27-1,Buy,300,BN/NEMO/IFA1/IFA2,2023-09-15T15:00:00,2023-09-15T16:00:00,2023-09-15T13:00:00,80,93.48,90.49,92.21,300,2898,93,157,25,25,,
2023-09-15T13:08:42,,2023_09_15-13_27,2023_09_15-13_27-2,Buy,500,BN/NEMO/IFA1/IFA2,2023-09-15T16:00:00,2023-09-15T17:00:00,2023-09-15T13:00:00,90,106.3,102.58,105.04,500,4859,132,,,368,,
2023-09-15T13:08:42,,2023_09_15-13_27,2023_09_15-13_27-3,Buy,500,BN/NEMO/IFA1/IFA2,2023-09-15T17:00:00,2023-09-15T18:00:00,2023-09-15T13:00:00,90,114.5,111.28,112.93,500,5196,151,,200,149,,
2023-09-15T13:08:42,,2023_09_15-13_27,2023_09_15-13_27-4,Buy,500,BN/NEMO/IFA1/IFA2/EL,2023-09-15T18:00:00,2023-09-15T19:00:00,2023-09-15T13:00:00,100,111.99,105.8,110.06,500,6601,100,198,,145,57,
2023-09-16T12:55:11,,2023_09_16-13_25,2023_09_16-13_25-1,Buy,350,BN/NEMO/IFA2/EL,2023-09-16T18:00:00,2023-09-16T19:00:00,2023-09-16T12:50:00,80,116.02,113.51,114.67,350,3683,,,,131,219,
2023-09-16T20:24:45,,2023_09_16-20_40,2023_09_16-20_40-1,Sell,700,IFA1/IFA2/NEMO,2023-09-16T22:00:00,2023-09-16T23:00:00,2023-09-16T20:20:00,110,77.98,81.12,79.31,700,3742,160,,275,265,,
2023-09-16T20:24:45,,2023_09_16-20_40,2023_09_16-20_40-2,Sell,800,IFA1/IFA2/NEMO,2023-09-16T23:00:00,2023-09-17T00:00:00,2023-09-16T20:20:00,105,74.11,78.4,75.78,800,3964,313,,377,110,,
2023-09-16T20:24:45,,2023_09_16-20_40,2023_09_16-20_40-3,Sell,1000,IFA1/IFA2/NEMO,2023-09-17T00:00:00,2023-09-17T01:00:00,2023-09-16T20:20:00,105,60,71.66,64.03,1000,4023,489,,437,74,,
2023-09-16T20:24:45,,2023_09_16-20_40,2023_09_16-20_40-4,Sell,1000,IFA1/IFA2/NEMO,2023-09-17T01:00:00,2023-09-17T02:00:00,2023-09-16T20:20:00,100,47.49,58.76,52.76,1000,4150,202,,724,74,,
2023-09-16T20:24:45,,2023_09_16-20_40,2023_09_16-20_40-5,Sell,1000,IFA1/IFA2/NEMO,2023-09-17T02:00:00,2023-09-17T03:00:00,2023-09-16T20:20:00,95,40.83,75.1,60.74,1000,4150,226,,549,225,,
2023-09-16T20:24:45,,2023_09_16-20_40,2023_09_16-20_40-6,Sell,800,IFA1/IFA2/NEMO,2023-09-17T03:00:00,2023-09-17T04:00:00,2023-09-16T20:20:00,90,51.47,75.1,66.46,800,3865,201,,386,213,,
2023-09-16T20:24:45,,2023_09_16-20_40,2023_09_16-20_40-7,Sell,700,IFA1/IFA2/EL/NEMO,2023-09-17T04:00:00,2023-09-17T05:00:00,2023-09-16T20:20:00,90,56,70.83,60.38,700,4740,225,,335,115,25,
2023-09-16T20:24:45,,2023_09_16-20_40,2023_09_16-20_40-8,Sell,800,IFA1/IFA2/EL/NEMO,2023-09-17T05:00:00,2023-09-17T06:00:00,2023-09-16T20:20:00,95,57,71.74,62.64,800,5201,246,,365,174,15,
2023-09-16T20:24:45,,2023_09_16-20_40,2023_09_16-20_40-9,Sell,200,IFA1/IFA2/EL/NEMO,2023-09-17T06:00:00,2023-09-17T07:00:00,2023-09-16T20:20:00,95,64.78,69.94,66.33,200,3955,,,200,,,
2023-09-16T20:24:45,,2023_09_16-20_40,2023_09_16-20_40-10,Sell,700,IFA1/IFA2/EL/NEMO,2023-09-17T07:00:00,2023-09-17T08:00:00,2023-09-16T20:20:00,95,50.16,62.88,56.01,700,5612,100,,370,115,115,
2023-09-16T20:24:45,,2023_09_16-20_40,2023_09_16-20_40-11,Sell,700,IFA1/IFA2/EL/NEMO,2023-09-17T08:00:00,2023-09-17T09:00:00,2023-09-16T20:20:00,95,48,56.2,49.81,700,5612,275,,365,60,,
2023-09-16T20:24:45,,2023_09_16-20_40,2023_09_16-20_40-12,Sell,700,IFA1/IFA2/EL/NEMO,2023-09-17T09:00:00,2023-09-17T10:00:00,2023-09-16T20:20:00,110,29,35.15,30.43,700,5612,200,,216,284,,
2023-09-16T20:24:45,,2023_09_16-20_40,2023_09_16-20_40-13,Sell,500,IFA1/IFA2/EL/NEMO,2023-09-17T10:00:00,2023-09-17T11:00:00,2023-09-16T20:20:00,100,18,23.32,19.64,500,6284,201,,125,174,,
2023-09-16T20:24:45,,2023_09_16-20_40,2023_09_16-20_40-14,Sell,300,IFA1/IFA2/EL/NEMO,2023-09-17T11:00:00,2023-09-17T12:00:00,2023-09-16T20:20:00,110,0,2.95,0.5,300,4939,175,,,25,100,
2023-09-17T14:37:55,,2023_09_17-14_55,2023_09_17-14_55-1,Buy,300,BN/NEMO,2023-09-17T17:00:00,2023-09-17T18:00:00,2023-09-17T14:30:00,100,0,0,0,0,1065,,,,,,
2023-09-17T14:37:55,,2023_09_17-14_55,2023_09_17-14_55-2,Buy,600,BN/NEMO/IFA2/EL,2023-09-17T20:00:00,2023-09-17T21:00:00,2023-09-17T14:30:00,60,112.7,93.53,105.45,600,2189,,,425,150,25,
2023-09-17T22:17:31,,2023_09_17-22_23,2023_09_17-22_23-1,Sell,700,IFA1/IFA2/BN/NEMO,2023-09-18T00:00:00,2023-09-18T01:00:00,2023-09-17T22:05:00,80,68.65,72.33,69.79,700,4229,281,25,354,40,,
2023-09-17T22:17:31,,2023_09_17-22_23,2023_09_17-22_23-2,Sell,1800,IFA1/IFA2/BN/NEMO,2023-09-18T01:00:00,2023-09-18T02:00:00,2023-09-17T22:05:00,80,56.25,69.75,62.41,1800,4619,455,99,951,295,,
2023-09-17T22:17:31,,2023_09_17-22_23,2023_09_17-22_23-3,Sell,2500,IFA1/IFA2/BN/NEMO,2023-09-18T02:00:00,2023-09-18T03:00:00,2023-09-17T22:05:00,80,15.52,58.11,26.72,2500,4871,820,79,1038,563,,
2023-09-17T22:17:31,,2023_09_17-22_23,2023_09_17-22_23-4,Sell,1500,IFA1/IFA2/BN/NEMO,2023-09-18T03:00:00,2023-09-18T04:00:00,2023-09-17T22:05:00,80,44.97,64.03,52.01,1500,4294,295,44,858,303,,
2023-09-17T22:17:31,,2023_09_17-22_23,2023_09_17-22_23-5,Buy,400,IFA2,2023-09-18T06:00:00,2023-09-18T07:00:00,2023-09-17T22:05:00,90,129,115.67,122.26,267,267,,,,267,,
2023-09-17T22:17:31,,2023_09_17-22_23,2023_09_17-22_23-6,Buy,400,IFA1/NEMO/EL,2023-09-18T06:00:00,2023-09-18T07:00:00,2023-09-17T22:05:00,90,148.08,117.21,134.13,247,1875,,,100,,147,
2023-09-17T22:17:31,,2023_09_17-22_23,2023_09_17-22_23-7,Sell,250,IFA1/NEMO/EL,2023-09-18T07:00:00,2023-09-18T08:00:00,2023-09-17T22:05:00,120,91.6,93.02,92.45,250,3298,5,,95,,150,
2023-09-17T22:17:31,,2023_09_17-22_23,2023_09_17-22_23-8,Sell,250,IFA1/NEMO/EL,2023-09-18T08:00:00,2023-09-18T09:00:00,2023-09-17T22:05:00,120,77.75,78.85,78.46,250,3298,5,,65,,180,
2023-09-17T22:17:31,,2023_09_17-22_23,2023_09_17-22_23-9,Sell,400,IFA1/NEMO/EL,2023-09-18T09:00:00,2023-09-18T10:00:00,2023-09-17T22:05:00,100,61.54,61.8,61.66,400,3707,,,50,,350,
2023-09-17T22:17:31,,2023_09_17-22_23,2023_09_17-22_23-10,Sell,400,IFA1/NEMO/EL,2023-09-18T10:00:00,2023-09-18T11:00:00,2023-09-17T22:05:00,100,45.04,48.72,47.05,400,4369,,,400,,,
2023-09-17T22:17:31,,2023_09_17-22_23,2023_09_17-22_23-11,Sell,250,IFA1/NEMO/EL,2023-09-18T11:00:00,2023-09-18T12:00:00,2023-09-17T22:05:00,90,28.32,28.32,28.32,250,3262,,,,,,
2023-09-18T18:46:47,,2023_09_18-19_01,2023_09_18-19_01-1,Sell,800,IFA1/IFA2/NEMO,2023-09-18T21:00:00,2023-09-18T22:00:00,2023-09-18T18:40:00,70,27,39.68,29.68,800,1540,356,,143,301,,
2023-09-18T18:46:47,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_09_18-19_01,2023_09_18-19_01-2,Sell,2000,IFA1/IFA2/NEMO/EL,2023-09-18T22:00:00,2023-09-18T23:00:00,2023-09-18T18:40:00,35,-11.46,4.1,-4.2,2000,7940,600,,1000,400,,
2023-09-18T18:46:47,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_09_18-19_01,2023_09_18-19_01-3,Sell,1700,IFA1/IFA2/NEMO/EL,2023-09-18T23:00:00,2023-09-19T00:00:00,2023-09-18T18:40:00,20,-19.16,2.46,-7.07,1679,6133,687,,679,313,,
2023-09-18T18:46:47,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_09_18-19_01,2023_09_18-19_01-4,Sell,1300,IFA1/IFA2/NEMO/EL,2023-09-19T00:00:00,2023-09-19T01:00:00,2023-09-18T18:40:00,7,-12.88,2.46,-4.76,1300,4814,419,,300,481,100,
2023-09-18T18:46:47,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_09_18-19_01,2023_09_18-19_01-5,Sell,1300,IFA1/IFA2/NEMO/EL,2023-09-19T01:00:00,2023-09-19T02:00:00,2023-09-18T18:40:00,5,-13.37,2.46,-6.01,1300,4752,538,,300,462,,
2023-09-18T18:46:47,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_09_18-19_01,2023_09_18-19_01-6,Sell,2000,IFA1/IFA2/NEMO/EL,2023-09-19T02:00:00,2023-09-19T03:00:00,2023-09-18T18:40:00,5,-13.94,0.82,-5.28,1256,4969,495,,256,405,100,
2023-09-18T18:46:47,,2023_09_18-19_01,2023_09_18-19_01-7,Sell,1100,IFA1/IFA2/NEMO/EL,2023-09-19T03:00:00,2023-09-19T04:00:00,2023-09-18T18:40:00,7,-8.89,2.46,-3.74,1100,4016,503,,114,283,200,
2023-09-18T18:46:47,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_09_18-19_01,2023_09_18-19_01-8,Sell,1500,IFA1/IFA2/NEMO/EL,2023-09-19T04:00:00,2023-09-19T05:00:00,2023-09-18T18:40:00,35,31.7,60.76,47.4,1206,3614,454,,206,445,101,
2023-09-18T18:46:47,,2023_09_18-19_01,2023_09_18-19_01-9,Sell,300,IFA1/IFA2/NEMO/EL,2023-09-19T05:00:00,2023-09-19T06:00:00,2023-09-18T18:40:00,85,86.91,88.68,87.79,300,3955,300,,,,,
2023-09-18T22:17:29,,2023_09_18-22_45,2023_09_18-22_45-1,Buy,600,IFA1/IFA2/NEMO/EL,2023-09-19T06:00:00,2023-09-19T07:00:00,2023-09-18T22:15:00,65,120.34,114.14,118.03,600,4177,25,,273,,302,
2023-09-19T19:22:17,,2023_09_19-19_40,2023_09_19-19_40-1,Sell,500,IFA1/IFA2/NEMO,2023-09-19T23:00:00,2023-09-20T00:00:00,2023-09-19T19:15:00,10,1.99,5.71,4.02,500,3802,252,,97,151,,
2023-09-19T19:22:17,,2023_09_19-19_40,2023_09_19-19_40-2,Sell,500,IFA1/IFA2/NEMO,2023-09-20T00:00:00,2023-09-20T01:00:00,2023-09-19T19:15:00,10,0.09,4.64,2.38,500,3336,151,,198,151,,
2023-09-19T19:22:17,,2023_09_19-19_40,2023_09_19-19_40-3,Sell,500,IFA1/IFA2/NEMO,2023-09-20T01:00:00,2023-09-20T02:00:00,2023-09-19T19:15:00,10,0.35,5.03,2.62,500,3280,151,,198,151,,
2023-09-19T19:22:17,,2023_09_19-19_40,2023_09_19-19_40-4,Sell,500,IFA1/IFA2/NEMO,2023-09-20T02:00:00,2023-09-20T03:00:00,2023-09-19T19:15:00,10,1.62,9.19,5.29,500,3278,151,,248,101,,
2023-09-19T19:22:17,,2023_09_19-19_40,2023_09_19-19_40-5,Sell,300,IFA1/IFA2/NEMO,2023-09-20T03:00:00,2023-09-20T04:00:00,2023-09-19T19:15:00,10,3.99,6.31,5.32,300,2049,151,,89,60,,
2023-09-19T19:22:17,,2023_09_19-19_40,2023_09_19-19_40-6,Sell,700,IFA1/IFA2/EL,2023-09-20T04:00:00,2023-09-20T05:00:00,2023-09-19T19:15:00,10,-38,67.09,3.45,700,864,332,,,280,88,
2023-09-19T22:35:32,,2023_09_19-22_57,2023_09_19-22_57-1,Buy,800,IFA1/IFA2/EL/NEMO,2023-09-20T06:00:00,2023-09-20T07:00:00,2023-09-19T22:30:00,65,95,91.44,93.26,800,5935,124,,75,450,151,
2023-09-20T18:38:50,,2023_09_20-18_57,2023_09_20-18_57-1,Sell,2100,IFA1/IFA2/NEMO/EL,2023-09-20T22:00:00,2023-09-20T23:00:00,2023-09-20T18:35:00,60,30.88,52.12,37.57,2100,8363,927,,434,225,514,
2023-09-20T18:38:50,,2023_09_20-18_57,2023_09_20-18_57-2,Sell,3100,IFA1/IFA2/NEMO/EL,2023-09-20T23:00:00,2023-09-21T00:00:00,2023-09-20T18:35:00,55,9.86,33.09,15.65,3100,8372,1142,,1001,330,627,
2023-09-20T18:38:50,,2023_09_20-18_57,2023_09_20-18_57-3,Sell,3100,IFA1/IFA2/NEMO/EL,2023-09-21T00:00:00,2023-09-21T01:00:00,2023-09-20T18:35:00,55,4.22,24.06,10.83,3100,8776,1191,,776,520,613,
2023-09-20T18:38:50,,2023_09_20-18_57,2023_09_20-18_57-4,Sell,3100,IFA1/IFA2/NEMO/EL,2023-09-21T01:00:00,2023-09-21T02:00:00,2023-09-20T18:35:00,60,-22,2.71,-14.29,3100,8609,985,,1025,530,560,
2023-09-20T18:38:50,,2023_09_20-18_57,2023_09_20-18_57-5,Sell,2800,IFA1/IFA2/NEMO/EL,2023-09-21T02:00:00,2023-09-21T03:00:00,2023-09-20T18:35:00,70,-21.55,7.7,-13.42,2800,8609,1030,,750,460,560,
2023-09-20T18:38:50,,2023_09_20-18_57,2023_09_20-18_57-6,Sell,2500,IFA1/IFA2/NEMO/EL,2023-09-21T03:00:00,2023-09-21T04:00:00,2023-09-20T18:35:00,85,10.3,31.52,15.37,2500,8946,951,,551,438,560,
2023-09-20T18:38:50,,2023_09_20-18_57,2023_09_20-18_57-7,Sell,1000,IFA1/IFA2/NEMO/EL,2023-09-21T04:00:00,2023-09-21T05:00:00,2023-09-20T18:35:00,100,59.33,77.76,64.8,1000,8134,310,,447,206,37,
2023-09-21T11:32:56,,2023_09_21-11_48,2023_09_21-11_48-1,Buy,400,NEMO,2023-09-21T15:00:00,2023-09-21T16:00:00,2023-09-21T11:20:00,70,0,0,0,0,1227,,,,,,
2023-09-21T11:32:56,,2023_09_21-11_48,2023_09_21-11_48-2,Buy,400,NEMO,2023-09-21T16:00:00,2023-09-21T17:00:00,2023-09-21T11:20:00,80,0,0,0,0,2980,,,,,,
2023-09-21T11:32:56,,2023_09_21-11_48,2023_09_21-11_48-3,Buy,400,NEMO,2023-09-21T17:00:00,2023-09-21T18:00:00,2023-09-21T11:20:00,95,0,0,0,0,2880,,,,,,
2023-09-21T11:32:56,,2023_09_21-11_48,2023_09_21-11_48-4,Buy,400,NEMO,2023-09-21T18:00:00,2023-09-21T19:00:00,2023-09-21T11:20:00,100,0,0,0,0,3021,,,,,,
2023-09-22T12:53:29,,2023_09_22-12_56,2023_09_22-12_56-1,Buy,500,IFA1/IFA2/NEMO,2023-09-22T16:00:00,2023-09-22T17:00:00,2023-09-22T12:30:00,75,0,0,0,0,2874,,,,,,
2023-09-22T12:53:29,,2023_09_22-12_56,2023_09_22-12_56-2,Buy,500,IFA1/IFA2/NEMO,2023-09-22T17:00:00,2023-09-22T18:00:00,2023-09-22T12:30:00,85,0,0,0,0,2713,,,,,,
2023-09-22T12:53:29,,2023_09_22-12_56,2023_09_22-12_56-3,Buy,500,IFA1/IFA2/NEMO/EL,2023-09-22T18:00:00,2023-09-22T19:00:00,2023-09-22T12:30:00,90,0,0,0,0,4375,,,,,,
2023-09-22T12:53:29,,2023_09_22-12_56,2023_09_22-12_56-4,Buy,500,IFA1/IFA2/NEMO/EL,2023-09-22T19:00:00,2023-09-22T20:00:00,2023-09-22T12:30:00,80,0,0,0,0,4709,,,,,,
